Date,Open,High,Low,Close,Adj Close,Volume
2019-09-16,318101.000000,318101.000000,315345.000000,315807.000000,315807.000000,100
2019-09-17,315807.000000,316666.000000,313220.000000,315744.000000,315744.000000,200
2019-09-18,313950.000000,317030.000000,313950.000000,317030.000000,317030.000000,200
2019-09-19,316400.000000,317100.000000,313500.000000,315000.000000,315000.000000,100
2019-09-20,315000.000000,315000.000000,311500.000000,313700.000000,313700.000000,400
2019-09-23,311150.000000,313235.000000,309971.000000,313225.000000,313225.000000,200
2019-09-24,312000.000000,313423.000000,308885.000000,310356.000000,310356.000000,200
2019-09-25,309750.000000,312330.000000,309700.000000,311906.000000,311906.000000,100
2019-09-26,311906.000000,311906.000000,309671.000000,310250.000000,310250.000000,300
2019-09-27,311880.000000,312325.000000,310055.000000,311450.000000,311450.000000,100
2019-09-30,311450.000000,312970.000000,311390.000000,311832.000000,311832.000000,200
2019-10-01,313100.000000,314605.000000,309830.000000,310005.000000,310005.000000,200
2019-10-02,308600.000000,308600.000000,303665.000000,305090.000000,305090.000000,700
2019-10-03,304585.000000,307600.000000,302260.000000,307250.000000,307250.000000,600
2019-10-04,307887.000000,312524.000000,307887.000000,312524.000000,312524.000000,200
2019-10-07,311000.000000,312360.000000,309555.000000,310720.000000,310720.000000,100
2019-10-08,309400.000000,309400.000000,306040.000000,306539.000000,306539.000000,400
2019-10-09,307660.000000,310815.000000,307133.000000,310000.000000,310000.000000,200
2019-10-10,309700.000000,312120.000000,309540.000000,309974.000000,309974.000000,200
2019-10-11,313270.000000,315000.000000,312120.000000,312500.000000,312500.000000,400
2019-10-14,311700.000000,311971.000000,310500.000000,311640.000000,311640.000000,100
2019-10-15,311583.000000,315287.000000,311567.000000,314250.000000,314250.000000,300
2019-10-16,312725.000000,314925.000000,312725.000000,313850.000000,313850.000000,200
2019-10-17,313640.000000,314900.000000,312970.000000,313200.000000,313200.000000,200
2019-10-18,312807.000000,314400.000000,312595.000000,313270.000000,313270.000000,200
2019-10-21,315275.000000,317133.000000,315275.000000,317040.000000,317040.000000,300
2019-10-22,316300.000000,317867.000000,315888.000000,316180.000000,316180.000000,100
2019-10-23,316000.000000,316560.000000,314398.000000,316560.000000,316560.000000,300
2019-10-24,315250.000000,316855.000000,314619.000000,315027.000000,315027.000000,300
2019-10-25,315250.000000,318419.000000,315250.000000,317495.000000,317495.000000,400
2019-10-28,318000.000000,319923.000000,318000.000000,319055.000000,319055.000000,400
2019-10-29,318200.000000,319772.000000,318000.000000,319423.000000,319423.000000,500
2019-10-30,318735.000000,320015.000000,317490.000000,320000.000000,320000.000000,400
2019-10-31,319819.000000,320500.000000,317310.000000,318939.000000,318939.000000,500
2019-11-01,320250.000000,324850.000000,320000.000000,323400.000000,323400.000000,500
2019-11-04,326850.000000,327867.000000,325523.000000,326800.000000,326800.000000,300
2019-11-05,328000.000000,332500.000000,327500.000000,331500.000000,331500.000000,800
2019-11-06,331000.000000,333000.000000,330500.000000,332855.000000,332855.000000,400
2019-11-07,333720.000000,335000.000000,332600.000000,333860.000000,333860.000000,500
2019-11-08,333225.000000,333234.000000,329975.000000,331526.000000,331526.000000,200
2019-11-11,330380.000000,331650.000000,330380.000000,330986.000000,330986.000000,100
2019-11-12,331850.000000,333171.000000,330950.000000,331106.000000,331106.000000,100
2019-11-13,329150.000000,330025.000000,328240.000000,329402.000000,329402.000000,200
2019-11-14,329500.000000,329892.000000,327120.000000,329302.000000,329302.000000,200
2019-11-15,329400.000000,330269.000000,328455.000000,329405.000000,329405.000000,300
2019-11-18,330000.000000,330500.000000,327800.000000,329225.000000,329225.000000,200
2019-11-19,329860.000000,329900.000000,328315.000000,328601.000000,328601.000000,300
2019-11-20,327600.000000,327770.000000,324200.000000,326712.000000,326712.000000,300
2019-11-21,326000.000000,326703.000000,324580.000000,325102.000000,325102.000000,200
2019-11-22,325695.000000,326975.000000,325305.000000,326962.000000,326962.000000,100
2019-11-25,328000.000000,328900.000000,327521.000000,328301.000000,328301.000000,200
2019-11-26,328301.000000,328794.000000,326780.000000,328402.000000,328402.000000,200
2019-11-27,328875.000000,330910.000000,327720.000000,330685.000000,330685.000000,300
2019-11-29,330424.000000,330880.000000,329705.000000,330495.000000,330495.000000,300
2019-12-02,330802.000000,332008.000000,330374.000000,330609.000000,330609.000000,300
2019-12-03,327600.000000,328000.000000,324900.000000,327539.000000,327539.000000,200
2019-12-04,326782.000000,328100.000000,326780.000000,327501.000000,327501.000000,200
2019-12-05,328200.000000,329799.000000,327500.000000,329799.000000,329799.000000,200
2019-12-06,332870.000000,334460.000000,332600.000000,333640.000000,333640.000000,400
2019-12-09,333640.000000,334998.000000,331770.000000,331904.000000,331904.000000,200
2019-12-10,331904.000000,333005.000000,330670.000000,332120.000000,332120.000000,500
2019-12-11,331424.000000,333900.000000,331424.000000,333600.000000,333600.000000,300
2019-12-12,334330.000000,339770.000000,334330.000000,338800.000000,338800.000000,600
2019-12-13,337754.000000,339704.000000,336000.000000,338080.000000,338080.000000,200
2019-12-16,339850.000000,341785.000000,339313.000000,340380.000000,340380.000000,300
2019-12-17,340807.000000,342250.000000,339000.000000,339000.000000,339000.000000,300
2019-12-18,340250.000000,340646.000000,337400.000000,337500.000000,337500.000000,200
2019-12-19,337320.000000,338499.000000,336065.000000,337491.000000,337491.000000,500
2019-12-20,340219.000000,341755.000000,338567.000000,339850.000000,339850.000000,300
2019-12-23,339000.000000,339850.000000,337633.000000,338045.000000,338045.000000,200
2019-12-24,337920.000000,338390.000000,337649.000000,338390.000000,338390.000000,100
2019-12-26,339725.000000,339725.000000,338439.000000,339650.000000,339650.000000,100
2019-12-27,339600.000000,340550.000000,338340.000000,338920.000000,338920.000000,200
2019-12-30,339000.000000,339960.000000,337025.000000,338750.000000,338750.000000,300
2019-12-31,338750.000000,340000.000000,337920.000000,339590.000000,339590.000000,100
2020-01-02,341150.000000,342261.000000,340065.000000,342261.000000,342261.000000,400
2020-01-03,338207.000000,341040.000000,337755.000000,339155.000000,339155.000000,200
2020-01-06,337750.000000,340340.000000,337100.000000,340210.000000,340210.000000,300
2020-01-07,340000.000000,340000.000000,338200.000000,338901.000000,338901.000000,300
2020-01-08,339450.000000,341580.000000,338850.000000,339188.000000,339188.000000,200
2020-01-09,341100.000000,343263.000000,340800.000000,343263.000000,343263.000000,300
2020-01-10,342796.000000,342850.000000,340000.000000,340185.000000,340185.000000,100
2020-01-13,340600.000000,342855.000000,339560.000000,342855.000000,342855.000000,200
2020-01-14,341101.000000,342500.000000,340490.000000,340706.000000,340706.000000,200
2020-01-15,340450.000000,342950.000000,340450.000000,342550.000000,342550.000000,100
2020-01-16,343155.000000,345000.000000,342806.000000,344505.000000,344505.000000,200
2020-01-17,345000.000000,347400.000000,344550.000000,344970.000000,344970.000000,200
2020-01-21,345000.000000,346700.000000,342185.000000,342650.000000,342650.000000,300
2020-01-22,343100.000000,345500.000000,342680.000000,344700.000000,344700.000000,200
2020-01-23,343596.000000,344600.000000,341150.000000,344414.000000,344414.000000,200
2020-01-24,342850.000000,343520.000000,339139.000000,340199.000000,340199.000000,300
2020-01-27,334450.000000,335450.000000,332000.000000,333621.000000,333621.000000,500
2020-01-28,335600.000000,338000.000000,335032.000000,336000.000000,336000.000000,200
2020-01-29,336250.000000,339400.000000,336250.000000,336476.000000,336476.000000,100
2020-01-30,334360.000000,342000.000000,334360.000000,342000.000000,342000.000000,200
2020-01-31,339855.000000,339855.000000,335120.000000,335996.000000,335996.000000,300
2020-02-03,338160.000000,339450.000000,334580.000000,334860.000000,334860.000000,200
2020-02-04,339220.000000,340296.000000,337280.000000,337421.000000,337421.000000,200
2020-02-05,340400.000000,342910.000000,340359.000000,342615.000000,342615.000000,300
2020-02-06,344290.000000,345000.000000,343070.000000,344081.000000,344081.000000,200
2020-02-07,342000.000000,342775.000000,340345.000000,340900.000000,340900.000000,200
2020-02-10,340904.000000,341078.000000,338000.000000,340361.000000,340361.000000,200
2020-02-11,342350.000000,342350.000000,340461.000000,340780.000000,340780.000000,200
2020-02-12,341900.000000,343146.000000,340404.000000,341000.000000,341000.000000,200
2020-02-13,340500.000000,341048.000000,338500.000000,338500.000000,338500.000000,300
2020-02-14,339488.000000,340600.000000,338437.000000,340224.000000,340224.000000,100
2020-02-18,340224.000000,341000.000000,338000.000000,339745.000000,339745.000000,200
2020-02-19,340656.000000,344428.000000,340317.000000,344000.000000,344000.000000,300
2020-02-20,343750.000000,344642.000000,340965.000000,342122.000000,342122.000000,300
2020-02-21,341850.000000,344975.000000,340600.000000,343449.000000,343449.000000,200
2020-02-24,335000.000000,336163.000000,330940.000000,333190.000000,333190.000000,700
2020-02-25,333195.000000,335000.000000,325900.000000,328000.000000,328000.000000,600
2020-02-26,328200.000000,330603.000000,324301.000000,324301.000000,324301.000000,400
2020-02-27,320480.000000,322292.000000,312501.000000,312619.000000,312619.000000,500
2020-02-28,304000.000000,310337.000000,300750.000000,309096.000000,309096.000000,700
2020-03-02,314000.000000,327937.000000,308100.000000,324500.000000,324500.000000,500
2020-03-03,322550.000000,327000.000000,310000.000000,313914.000000,313914.000000,400
2020-03-04,321000.000000,327246.000000,314607.000000,326125.000000,326125.000000,400
2020-03-05,318605.000000,318605.000000,311250.000000,315000.000000,315000.000000,400
2020-03-06,309000.000000,311258.000000,304767.000000,310894.000000,310894.000000,500
2020-03-09,292300.000000,298670.000000,290000.000000,290005.000000,290005.000000,1100
2020-03-10,301950.000000,304199.000000,293500.000000,303561.000000,303561.000000,700
2020-03-11,296550.000000,297473.000000,290400.000000,292130.000000,292130.000000,600
2020-03-12,276550.000000,282000.000000,266800.000000,272000.000000,272000.000000,1900
2020-03-13,283500.000000,295972.000000,270210.000000,289000.000000,289000.000000,1100
2020-03-16,260000.000000,283480.000000,260000.000000,268000.000000,268000.000000,700
2020-03-17,275000.000000,280619.000000,268000.000000,280248.000000,280248.000000,1200
2020-03-18,266000.000000,270874.000000,251101.000000,256300.000000,256300.000000,1500
2020-03-19,251100.000000,264440.000000,250000.000000,261690.000000,261690.000000,1100
2020-03-20,265000.000000,265000.000000,251000.000000,257346.000000,257346.000000,1200
2020-03-23,249000.000000,250000.000000,239440.000000,240000.000000,240000.000000,1300
2020-03-24,255226.000000,268500.000000,254500.000000,267090.000000,267090.000000,1200
2020-03-25,269200.000000,283325.000000,262710.000000,270759.000000,270759.000000,1000
2020-03-26,270800.000000,277163.000000,269500.000000,276095.000000,276095.000000,800
2020-03-27,267600.000000,276363.000000,265337.000000,268126.000000,268126.000000,600
2020-03-30,269410.000000,276000.000000,267020.000000,274021.000000,274021.000000,400
2020-03-31,272636.000000,279140.000000,270845.000000,272000.000000,272000.000000,500
2020-04-01,265900.000000,267850.000000,261180.000000,261250.000000,261250.000000,900
2020-04-02,262131.000000,271475.000000,261895.000000,271475.000000,271475.000000,900
2020-04-03,268700.000000,270205.000000,263242.000000,267954.000000,267954.000000,300
2020-04-06,273001.000000,279500.000000,271444.000000,277260.000000,277260.000000,600
2020-04-07,285010.000000,287000.000000,276700.000000,276700.000000,276700.000000,700
2020-04-08,280850.000000,287000.000000,278280.000000,286999.000000,286999.000000,400
2020-04-09,290950.000000,295765.000000,287220.000000,290500.000000,290500.000000,600
2020-04-13,290950.000000,290950.000000,279060.000000,282800.000000,282800.000000,600
2020-04-14,291400.000000,291533.000000,286393.000000,289730.000000,289730.000000,700
2020-04-15,284500.000000,284500.000000,281201.000000,283750.000000,283750.000000,600
2020-04-16,283750.000000,283751.000000,278800.000000,282282.000000,282282.000000,800
2020-04-17,289585.000000,289585.000000,283600.000000,284400.000000,284400.000000,800
2020-04-20,282200.000000,283800.000000,281000.000000,282800.000000,282800.000000,700
2020-04-21,275950.000000,278610.000000,275000.000000,275750.000000,275750.000000,700
2020-04-22,280000.000000,280888.000000,278000.000000,279660.000000,279660.000000,700
2020-04-23,280000.000000,280888.000000,277268.000000,278750.000000,278750.000000,600
2020-04-24,280100.000000,280130.000000,276602.000000,279460.000000,279460.000000,500
2020-04-27,280911.000000,284039.000000,279855.000000,281264.000000,281264.000000,800
2020-04-28,285400.000000,286480.000000,280600.000000,280600.000000,280600.000000,600
2020-04-29,286400.000000,288888.000000,283800.000000,284749.000000,284749.000000,800
2020-04-30,283200.000000,284453.000000,280280.000000,281700.000000,281700.000000,500
2020-05-01,278121.000000,278710.000000,272520.000000,273975.000000,273975.000000,600
2020-05-04,270000.000000,270000.000000,265000.000000,267080.000000,267080.000000,600
2020-05-05,269999.000000,270000.000000,264280.000000,264280.000000,264280.000000,500
2020-05-06,265000.000000,266400.000000,259100.000000,259100.000000,259100.000000,500
2020-05-07,260110.000000,263710.000000,260110.000000,260750.000000,260750.000000,400
2020-05-08,264566.000000,266105.000000,261990.000000,265280.000000,265280.000000,300
2020-05-11,264320.000000,264398.000000,260901.000000,261601.000000,261601.000000,400
2020-05-12,262701.000000,263800.000000,260000.000000,260000.000000,260000.000000,300
2020-05-13,259499.000000,259499.000000,255000.000000,255715.000000,255715.000000,600
2020-05-14,254000.000000,257262.000000,250926.000000,256230.000000,256230.000000,400
2020-05-15,254586.000000,256100.000000,252801.000000,253501.000000,253501.000000,300
2020-05-18,260000.000000,265002.000000,258511.000000,262900.000000,262900.000000,600
2020-05-19,260800.000000,262200.000000,258700.000000,258700.000000,258700.000000,300
2020-05-20,261880.000000,265130.000000,261500.000000,264100.000000,264100.000000,200
2020-05-21,264200.000000,264930.000000,261641.000000,261906.000000,261906.000000,300
2020-05-22,262000.000000,263094.000000,259990.000000,263094.000000,263094.000000,300
2020-05-26,269900.000000,272500.000000,268095.000000,270330.000000,270330.000000,600
2020-05-27,276755.000000,279000.000000,275850.000000,278495.000000,278495.000000,500
2020-05-28,280899.000000,280899.000000,276000.000000,277035.000000,277035.000000,400
2020-05-29,275000.000000,278640.000000,273850.000000,278640.000000,278640.000000,400
2020-06-01,278167.000000,278167.000000,275000.000000,275600.000000,275600.000000,300
2020-06-02,275601.000000,279410.000000,275601.000000,278560.000000,278560.000000,400
2020-06-03,283100.000000,287370.000000,281800.000000,286090.000000,286090.000000,400
2020-06-04,285804.000000,288000.000000,284377.000000,287878.000000,287878.000000,300
2020-06-05,294505.000000,302095.000000,294200.000000,300920.000000,300920.000000,600
2020-06-08,303594.000000,304990.000000,299400.000000,302235.000000,302235.000000,600
2020-06-09,295501.000000,298220.000000,293799.000000,293955.000000,293955.000000,400
2020-06-10,293900.000000,294493.000000,287200.000000,287200.000000,287200.000000,400
2020-06-11,277750.000000,280280.000000,267000.000000,267729.000000,267729.000000,900
2020-06-12,275730.000000,276800.000000,267593.000000,271515.000000,271515.000000,600
2020-06-15,266400.000000,272530.000000,264030.000000,271956.000000,271956.000000,800
2020-06-16,279945.000000,279945.000000,270000.000000,273480.000000,273480.000000,900
2020-06-17,274849.000000,275000.000000,270870.000000,275000.000000,275000.000000,800
2020-06-18,270500.000000,273000.000000,269300.000000,273000.000000,273000.000000,800
2020-06-19,274160.000000,274429.000000,268807.000000,271600.000000,271600.000000,900
2020-06-22,269047.000000,272000.000000,268200.000000,272000.000000,272000.000000,900
2020-06-23,272750.000000,273790.000000,271115.000000,272700.000000,272700.000000,900
2020-06-24,269800.000000,269800.000000,266200.000000,266440.000000,266440.000000,700
2020-06-25,265000.000000,269678.000000,264611.000000,267840.000000,267840.000000,400
2020-06-26,267500.000000,268109.000000,262700.000000,263400.000000,263400.000000,800
2020-06-29,264320.000000,265803.000000,263600.000000,265219.000000,265219.000000,400
2020-06-30,265400.000000,268600.000000,265067.000000,267300.000000,267300.000000,500
2020-07-01,267600.000000,270500.000000,266357.000000,267020.000000,267020.000000,400
2020-07-02,270800.000000,271500.000000,267420.000000,267551.000000,267551.000000,500
2020-07-06,274180.000000,275080.000000,272600.000000,274050.000000,274050.000000,500
2020-07-07,272830.000000,273870.000000,271057.000000,271640.000000,271640.000000,400
2020-07-08,271000.000000,273664.000000,270076.000000,271770.000000,271770.000000,300
2020-07-09,271770.000000,272220.000000,267307.000000,268780.000000,268780.000000,400
2020-07-10,268238.000000,274450.000000,268000.000000,273900.000000,273900.000000,300
2020-07-13,275540.000000,278640.000000,275100.000000,276015.000000,276015.000000,500
2020-07-14,274000.000000,285000.000000,274000.000000,284780.000000,284780.000000,400
2020-07-15,289500.000000,289730.000000,283620.000000,285520.000000,285520.000000,500
2020-07-16,282560.000000,287770.000000,282560.000000,286271.000000,286271.000000,300
2020-07-17,287540.000000,288170.000000,285972.000000,286140.000000,286140.000000,300
2020-07-20,285400.000000,286900.000000,284450.000000,285590.000000,285590.000000,200
2020-07-21,286721.000000,290170.000000,286600.000000,288201.000000,288201.000000,500
2020-07-22,287000.000000,288319.000000,286211.000000,287961.000000,287961.000000,200
2020-07-23,287961.000000,290084.000000,287436.000000,289436.000000,289436.000000,300
2020-07-24,290684.000000,294254.000000,290521.000000,291621.000000,291621.000000,300
2020-07-27,290590.000000,290692.000000,287850.000000,288107.000000,288107.000000,300
2020-07-28,286000.000000,291720.000000,286000.000000,290940.000000,290940.000000,300
2020-07-29,290940.000000,294870.000000,290940.000000,294496.000000,294496.000000,300
2020-07-30,290335.000000,291927.000000,288610.000000,291362.000000,291362.000000,200
2020-07-31,291750.000000,293798.000000,290150.000000,293631.000000,293631.000000,300
2020-08-03,295000.000000,301000.000000,294510.000000,298800.000000,298800.000000,500
2020-08-04,298000.000000,300330.000000,297470.000000,300330.000000,300330.000000,300
2020-08-05,301871.000000,306970.000000,301200.000000,305200.000000,305200.000000,600
2020-08-06,305000.000000,308000.000000,304820.000000,307455.000000,307455.000000,41400
2020-08-07,305681.000000,314365.000000,305681.000000,314334.000000,314334.000000,400
2020-08-10,316820.000000,319250.000000,314240.000000,318830.000000,318830.000000,400
2020-08-11,322500.000000,323500.000000,318500.000000,319380.000000,319380.000000,500
2020-08-12,320255.000000,321229.000000,318801.000000,320000.000000,320000.000000,400
2020-08-13,318500.000000,319810.000000,317471.000000,318114.000000,318114.000000,300
2020-08-14,317300.000000,318000.000000,315402.000000,316251.000000,316251.000000,200
2020-08-17,315139.000000,315500.000000,309747.000000,310220.000000,310220.000000,400
2020-08-18,310910.000000,314800.000000,310700.000000,313419.000000,313419.000000,200
2020-08-19,313745.000000,315300.000000,310412.000000,310800.000000,310800.000000,300
2020-08-20,307376.000000,310107.000000,307376.000000,309300.000000,309300.000000,300
2020-08-21,309000.000000,312600.000000,309000.000000,311126.000000,311126.000000,400
2020-08-24,315100.000000,320000.000000,314501.000000,318800.000000,318800.000000,400
2020-08-25,320300.000000,321001.000000,319534.000000,319970.000000,319970.000000,300
2020-08-26,319600.000000,323939.000000,318900.000000,322301.000000,322301.000000,400
2020-08-27,323700.000000,327000.000000,323700.000000,325659.000000,325659.000000,600
2020-08-28,325950.000000,328279.000000,323570.000000,327431.000000,327431.000000,300
2020-08-31,327500.000000,329299.000000,326900.000000,327560.000000,327560.000000,500
2020-09-01,325500.000000,327560.000000,325336.000000,327440.000000,327440.000000,300
2020-09-02,328175.000000,333010.000000,327507.000000,332840.000000,332840.000000,400
2020-09-03,332850.000000,334960.000000,325522.000000,327360.000000,327360.000000,600
2020-09-04,330000.000000,332674.000000,323364.000000,327401.000000,327401.000000,400
2020-09-08,324940.000000,328859.000000,323431.000000,327200.000000,327200.000000,400
2020-09-09,328500.000000,332482.000000,328175.000000,329760.000000,329760.000000,400
2020-09-10,330200.000000,331000.000000,326156.000000,327214.000000,327214.000000,400
2020-09-11,328240.000000,328946.000000,325607.000000,327115.000000,327115.000000,400
2020-09-14,328430.000000,332000.000000,327521.000000,329725.000000,329725.000000,500
2020-09-15,330545.000000,332500.000000,328016.000000,328804.000000,328804.000000,400
2020-09-16,331000.000000,333300.000000,329312.000000,329801.000000,329801.000000,600
2020-09-17,327000.000000,328225.000000,325234.000000,326401.000000,326401.000000,400
2020-09-18,328300.000000,331660.000000,327000.000000,327601.000000,327601.000000,800
2020-09-21,321266.000000,323000.000000,313580.000000,319534.000000,319534.000000,500
2020-09-22,320500.000000,322000.000000,318017.000000,320601.000000,320601.000000,300
2020-09-23,321485.000000,322284.000000,314540.000000,314840.000000,314840.000000,200
2020-09-24,313203.000000,315500.000000,310644.000000,313780.000000,313780.000000,300
2020-09-25,311450.000000,316562.000000,310591.000000,315156.000000,315156.000000,200
2020-09-28,319900.000000,323297.000000,318702.000000,320061.000000,320061.000000,500
2020-09-29,321900.000000,321900.000000,315200.000000,315891.000000,315891.000000,600
2020-09-30,318800.000000,320500.000000,316491.000000,320001.000000,320001.000000,700
2020-10-01,321219.000000,321219.000000,316203.000000,318600.000000,318600.000000,600
2020-10-02,315415.000000,320575.000000,314612.000000,317480.000000,317480.000000,300
2020-10-05,319707.000000,321000.000000,318202.000000,319000.000000,319000.000000,300
2020-10-06,319000.000000,320400.000000,315100.000000,315350.000000,315350.000000,300
2020-10-07,319000.000000,322089.000000,317602.000000,319571.000000,319571.000000,200
2020-10-08,321125.000000,323670.000000,320447.000000,323275.000000,323275.000000,300
2020-10-09,323709.000000,324537.000000,321687.000000,323470.000000,323470.000000,200
2020-10-12,324650.000000,326150.000000,323378.000000,324560.000000,324560.000000,200
2020-10-13,324000.000000,324000.000000,318400.000000,318969.000000,318969.000000,300
2020-10-14,319088.000000,319088.000000,316080.000000,316080.000000,316080.000000,300
2020-10-15,314750.000000,318200.000000,312980.000000,317540.000000,317540.000000,100
2020-10-16,319000.000000,320761.000000,318217.000000,318504.000000,318504.000000,200
2020-10-19,318819.000000,318819.000000,312945.000000,313500.000000,313500.000000,300
2020-10-20,316184.000000,317280.000000,314621.000000,315375.000000,315375.000000,200
2020-10-21,313500.000000,317500.000000,313450.000000,315206.000000,315206.000000,200
2020-10-22,314680.000000,317619.000000,314380.000000,317180.000000,317180.000000,200
2020-10-23,318672.000000,320999.000000,317991.000000,319344.000000,319344.000000,300
2020-10-26,314850.000000,315500.000000,311100.000000,312735.000000,312735.000000,300
2020-10-27,311630.000000,313142.000000,310540.000000,310540.000000,310540.000000,200
2020-10-28,304720.000000,305995.000000,300090.000000,301740.000000,301740.000000,500
2020-10-29,300420.000000,304907.000000,297817.000000,303000.000000,303000.000000,200
2020-10-30,300060.000000,303700.000000,298806.000000,302500.000000,302500.000000,200
2020-11-02,307500.000000,309542.000000,305242.000000,306375.000000,306375.000000,200
2020-11-03,312300.000000,314780.000000,310000.000000,310659.000000,310659.000000,400
2020-11-04,310194.000000,315300.000000,307830.000000,309503.000000,309503.000000,200
2020-11-05,314269.000000,316426.000000,311284.000000,311934.000000,311934.000000,200
2020-11-06,312250.000000,315310.000000,311917.000000,313885.000000,313885.000000,200
2020-11-09,333000.000000,337600.000000,327033.000000,330600.000000,330600.000000,1100
2020-11-10,332000.000000,343000.000000,331977.000000,343000.000000,343000.000000,600
2020-11-11,342433.000000,343705.000000,338224.000000,341260.000000,341260.000000,400
2020-11-12,337800.000000,338339.000000,335186.000000,336811.000000,336811.000000,300
2020-11-13,338000.000000,342269.000000,338000.000000,341754.000000,341754.000000,300
2020-11-16,345000.000000,350000.000000,344846.000000,349540.000000,349540.000000,700
2020-11-17,347000.000000,352500.000000,345417.000000,349546.000000,349546.000000,600
2020-11-18,351900.000000,351900.000000,345500.000000,345592.000000,345592.000000,300
2020-11-19,343634.000000,345000.000000,341897.000000,345000.000000,345000.000000,200
2020-11-20,343800.000000,344849.000000,340728.000000,341339.000000,341339.000000,200
2020-11-23,343500.000000,345733.000000,342380.000000,344415.000000,344415.000000,300
2020-11-24,349580.000000,352450.000000,347310.000000,351101.000000,351101.000000,400
2020-11-25,350939.000000,351000.000000,348446.000000,350395.000000,350395.000000,300
2020-11-27,350444.000000,351040.000000,346200.000000,347401.000000,347401.000000,200
2020-11-30,346000.000000,346299.000000,342672.000000,343688.000000,343688.000000,200
2020-12-01,346480.000000,348272.000000,344479.000000,344735.000000,344735.000000,200
2020-12-02,344300.000000,345929.000000,342900.000000,345880.000000,345880.000000,300
2020-12-03,345500.000000,347300.000000,343602.000000,346690.000000,346690.000000,200
2020-12-04,347000.000000,348000.000000,345900.000000,347000.000000,347000.000000,600
2020-12-07,344785.000000,345500.000000,342600.000000,343539.000000,343539.000000,600
2020-12-08,341888.000000,343191.000000,340126.000000,342281.000000,342281.000000,300
2020-12-09,342526.000000,343000.000000,340300.000000,340501.000000,340501.000000,300
2020-12-10,339750.000000,341942.000000,339061.000000,340500.000000,340500.000000,300
2020-12-11,338440.000000,340415.000000,337167.000000,340064.000000,340064.000000,200
2020-12-14,342200.000000,342200.000000,334041.000000,335400.000000,335400.000000,400
2020-12-15,336494.000000,338920.000000,334643.000000,337154.000000,337154.000000,500
2020-12-16,337154.000000,338559.000000,333333.000000,338500.000000,338500.000000,700
2020-12-17,335000.000000,339804.000000,333150.000000,339804.000000,339804.000000,900
2020-12-18,338000.000000,338468.000000,333865.000000,337900.000000,337900.000000,700
2020-12-21,333650.000000,338419.000000,333650.000000,338419.000000,338419.000000,500
2020-12-22,335535.000000,336615.000000,334500.000000,335779.000000,335779.000000,500
2020-12-23,336400.000000,338533.000000,336400.000000,336700.000000,336700.000000,400
2020-12-24,337000.000000,341000.000000,337000.000000,340262.000000,340262.000000,200
2020-12-28,342000.000000,345250.000000,341445.000000,342601.000000,342601.000000,500
2020-12-29,345144.000000,346677.000000,343975.000000,344820.000000,344820.000000,300
2020-12-30,344410.000000,346111.000000,343917.000000,345095.000000,345095.000000,200
2020-12-31,344302.000000,348500.000000,343806.000000,347815.000000,347815.000000,300
2021-01-04,347825.000000,347825.000000,340816.000000,343525.000000,343525.000000,400
2021-01-05,343900.000000,344715.000000,340850.000000,341820.000000,341820.000000,300
2021-01-06,343000.000000,349000.000000,342000.000000,346189.000000,346189.000000,900
2021-01-07,347900.000000,351000.000000,347120.000000,350089.000000,350089.000000,300
2021-01-08,350500.000000,352039.000000,348100.000000,352039.000000,352039.000000,200
2021-01-11,348100.000000,351141.000000,348073.000000,350050.000000,350050.000000,200
2021-01-12,350050.000000,351250.000000,348250.000000,350460.000000,350460.000000,200
2021-01-13,349147.000000,353194.000000,348140.000000,353194.000000,353194.000000,300
2021-01-14,353100.000000,353698.000000,351574.000000,352801.000000,352801.000000,100
2021-01-15,350540.000000,352500.000000,348500.000000,350320.000000,350320.000000,300
2021-01-19,351177.000000,354837.000000,348070.000000,352474.000000,352474.000000,300
2021-01-20,351975.000000,353350.000000,350639.000000,352801.000000,352801.000000,300
2021-01-21,354200.000000,354835.000000,352400.000000,354000.000000,354000.000000,500
2021-01-22,351800.000000,351800.000000,349500.000000,350620.000000,350620.000000,300
2021-01-25,349000.000000,352085.000000,347250.000000,351900.000000,351900.000000,400
2021-01-26,350191.000000,351800.000000,349025.000000,349200.000000,349200.000000,200
2021-01-27,346145.000000,346645.000000,341119.000000,343450.000000,343450.000000,500
2021-01-28,344340.000000,351976.000000,344340.000000,348220.000000,348220.000000,400
2021-01-29,344749.000000,346355.000000,343000.000000,344100.000000,344100.000000,300
2021-02-01,345000.000000,346945.000000,344250.000000,346175.000000,346175.000000,300
2021-02-02,348300.000000,352000.000000,348300.000000,350201.000000,350201.000000,400
2021-02-03,350200.000000,351086.000000,349250.000000,350701.000000,350701.000000,200
2021-02-04,351700.000000,355000.000000,351192.000000,354760.000000,354760.000000,400
2021-02-05,355750.000000,356500.000000,353846.000000,354401.000000,354401.000000,300
2021-02-08,355000.000000,357100.000000,354401.000000,357100.000000,357100.000000,300
2021-02-09,356588.000000,362395.000000,355021.000000,362200.000000,362200.000000,600
2021-02-10,363145.000000,363232.000000,360556.000000,361290.000000,361290.000000,300
2021-02-11,361061.000000,362300.000000,360109.000000,361650.000000,361650.000000,200
2021-02-12,359750.000000,365725.000000,359750.000000,365000.000000,365000.000000,400
2021-02-16,367658.000000,372661.000000,366000.000000,369333.000000,369333.000000,900
